"Cluster 1","Cluster 2","Cluster 3","Cluster 4"
0.270354991154325,0.321996698795565,0.123272333766717,0.284375976283393
0.114662645998259,0.262709060673779,0.0482163477597282,0.574411945568234
0.0577003283160125,0.203445875612808,0.0253736449331187,0.713480151138061
0.13235804441553,0.205139305424911,0.0723392212848281,0.59016342887473
0.090459723614864,0.227825587798833,0.0472051042274582,0.634509584358845
0.281961098708552,0.289921345785917,0.162437401151805,0.265680154353726
0.139277239642206,0.528303286204579,0.0553244316055863,0.277095042547628
0.205512547241737,0.498748417918486,0.0638935451457275,0.23184548969405
0.105447749880128,0.199065304372714,0.0597473489504946,0.635739596796663
0.0817635044043283,0.155188431161613,0.0459603696208427,0.717087694813216
0.245274799899994,0.471359970851271,0.128504891944474,0.154860337304261
0.316151799554476,0.329432549021351,0.123354612810836,0.231061038613337
0.32893847782547,0.357495200256177,0.215464746022038,0.0981015758963144
0.260854961600929,0.185091676667799,0.444592260434585,0.109461101296687
0.503516033315754,0.0780130172158632,0.396993383301657,0.0214775661667258
0.483675684782174,0.386805229421087,0.0738570330475802,0.0556620527491595
0.286010271292324,0.496766036299024,0.0704710662589635,0.146752626149689
0.206915605597311,0.274798828549477,0.112464117200778,0.405821448652434
0.105901074235451,0.798212351005574,0.0333792871601571,0.0625072875988179
0.458328825320053,0.368197299948563,0.121463259067906,0.0520106156634776
0.399165354461904,0.23990056744005,0.270095255274503,0.0908388228235435
0.28041879664076,0.26803918424998,0.236195824280722,0.215346194828539
0.112954106068043,0.212310803257448,0.0544447318593769,0.620290358815132
0.100894383464685,0.175635745007053,0.0605887721241421,0.66288109940412
0.097642404333884,0.835620348487204,0.0269089424591448,0.0398283047197675
0.197248000953085,0.253231690197693,0.11284832975547,0.436671979093752
0.297496329719358,0.301951516484246,0.145924176796706,0.25462797699969
0.181276350729903,0.342938317726359,0.0849229332296505,0.390862398314087
0.236936971148155,0.508216369481037,0.0683540672266559,0.186492592144152
0.126436668333468,0.262326062593905,0.0586402332033458,0.552597035869281
0.207829073357438,0.255135521148217,0.130590718568807,0.406444686925539
0.420906553991602,0.371598476802596,0.117021066806901,0.0904739023989009
0.492406335841811,0.143168477813095,0.309958945755938,0.0544662405891561
0.076496795400114,0.0224787574276454,0.891881893643941,0.00914255352829953
0.241193120990872,0.0922681929517451,0.625310794087946,0.0412278919694364
